Date;Producto ;Cantidad;Cantidad_prom;Precio;Total_Venta;Kilometraje
04/06/2023;Diesel;1101,30;28,98;8937,90;9843338,00;83543,79
05/06/2023;Diesel;4075,21;14,93;9045,85;36863695,00;74106,45
06/06/2023;Diesel;4617,90;15,81;9050,31;41793458,00;75231,39
07/06/2023;Diesel;4854,55;17,34;8961,16;43502458,00;73411,16
08/06/2023;Diesel;4862,64;16,43;9015,66;43839864,00;72041,48
09/06/2023;Diesel;4700,52;16,73;8979,86;42209961,00;70983,16
10/06/2023;Diesel;4101,13;15,25;9052,56;37125717,00;66237,41
11/06/2023;Diesel;867,81;36,16;8877,59;7704066,00;65470,04
12/06/2023;Diesel;1854,97;15,99;9016,95;16726161,00;75907,18
13/06/2023;Diesel;4698,14;15,66;9030,72;42427598,00;62750,80
14/06/2023;Diesel;4781,74;17,33;9024,21;43151428,00;76465,68
15/06/2023;Diesel;5111,70;16,44;9018,15;46098062,00;70331,53
16/06/2023;Diesel;4846,64;17,50;9008,92;43662941,00;70293,45
17/06/2023;Diesel;4306,02;15,89;9051,16;38974412,00;70751,73
18/06/2023;Diesel;1196,21;44,30;8932,53;10685195,00;106174,96
19/06/2023;Diesel;2107,34;14,05;9000,34;18966813,00;57071,84
20/06/2023;Diesel;4690,19;15,48;9063,09;42507563,00;72759,06
21/06/2023;Diesel;4398,40;16,79;9035,73;39742721,00;72390,94
22/06/2023;Diesel;5315,07;16,66;9044,88;48074223,00;63009,49
23/06/2023;Diesel;4461,60;16,40;9018,70;40237811,00;74613,90
24/06/2023;Diesel;4385,01;15,44;9038,06;39631998,00;74539,88
25/06/2023;Diesel;980,27;39,21;8886,18;8710828,00;80912,72
26/06/2023;Diesel;4024,06;15,24;9055,81;36441120,00;74551,01
27/06/2023;Diesel;4921,71;17,03;9045,57;44519647,00;75451,48
28/06/2023;Diesel;4598,10;16,48;9048,26;41604785,00;76200,32
29/06/2023;Diesel;5058,42;16,42;9071,22;45886076,00;72151,62
30/06/2023;Diesel;4806,42;17,23;9041,99;43459578,00;74112,97
01/07/2023;Diesel;4261,48;15,55;9063,58;38624255,00;75062,50
02/07/2023;Diesel;821,37;34,22;8845,29;7265291,00;82510,54
03/07/2023;Diesel;1750,39;16,51;8989,94;15735912,00;61061,32
04/07/2023;Diesel;4528,48;15,56;9011,06;40806411,00;78525,10
05/07/2023;Diesel;5069,19;17,91;8951,94;45379077,00;80597,28
06/07/2023;Diesel;4984,20;16,24;8981,92;44767642,00;89016,22
07/07/2023;Diesel;4758,92;17,31;8971,16;42693031,00;78681,98
08/07/2023;Diesel;4308,02;15,67;8976,79;38672219,00;71072,27
09/07/2023;Diesel;836,41;39,83;8765,22;7331314,00;86904,43
10/07/2023;Diesel;3910,48;15,46;9019,31;35269859,00;68523,67
11/07/2023;Diesel;5054,98;16,91;9007,15;45530947,00;72821,05
12/07/2023;Diesel;4451,80;16,13;8952,57;39855020,00;74612,75
13/07/2023;Diesel;5158,84;17,55;8987,62;46365679,00;80234,56
14/07/2023;Diesel;4591,10;16,40;9004,89;41342332,00;71157,51
15/07/2023;Diesel;4094,53;15,75;8994,51;36828239,00;71937,97
16/07/2023;Diesel;1044,54;33,69;8842,42;9236251,00;91514,06
17/07/2023;Diesel;4278,89;16,15;9011,02;38557163,00;69053,14
18/07/2023;Diesel;4513,29;15,20;9057,46;40878964,00;74227,28
19/07/2023;Diesel;4646,18;17,02;9027,61;41943866,00;78896,12
20/07/2023;Diesel;3855,06;17,13;9001,73;34702191,00;65015,72
21/07/2023;Diesel;4923,93;16,92;8993,37;44282760,00;72250,36
22/07/2023;Diesel;4742,33;17,24;9075,96;43041174,00;74265,06
23/07/2023;Diesel;839,65;38,17;8965,06;7527483,00;72606,82
24/07/2023;Diesel;4453,91;16,56;9009,78;40128710,00;71034,49
25/07/2023;Diesel;4791,27;16,64;9045,14;43337746,00;74318,12
26/07/2023;Diesel;4390,60;15,74;9030,75;39650414,00;72859,35
27/07/2023;Diesel;5123,76;16,64;9025,68;46245451,00;72921,48
28/07/2023;Diesel;4357,04;16,14;9074,18;39536571,00;68457,72
29/07/2023;Diesel;4748,06;16,37;9037,08;42908639,00;68759,38
30/07/2023;Diesel;855,95;38,91;8791,27;7524843,00;81089,32
31/07/2023;Diesel;4099,59;15,30;9041,09;37064720,00;73068,88
01/08/2023;Diesel;4849,56;16,06;9046,45;43871282,00;73232,11
02/08/2023;Diesel;4693,01;16,90;9020,49;42333205,00;81434,48
03/08/2023;Diesel;4748,25;16,88;9008,41;42774191,00;76473,83
04/08/2023;Diesel;4770,07;17,48;9014,52;42999851,00;71350,27
05/08/2023;Diesel;4568,52;16,20;9026,06;41235739,00;71051,38
06/08/2023;Diesel;1028,48;42,85;8848,65;9100641,00;117827,00
07/08/2023;Diesel;1964,64;15,31;9032,46;17745500,00;61449,71
08/08/2023;Diesel;4720,09;15,71;9036,12;42651293,00;78066,49
09/08/2023;Diesel;5041,98;18,52;9001,62;45385954,00;71231,47
10/08/2023;Diesel;4739,08;16,93;9023,89;42764971,00;76856,37
11/08/2023;Diesel;4926,44;18,47;9042,30;44546342,00;77652,96
12/08/2023;Diesel;4874,45;16,80;9001,09;43875358,00;78897,74
13/08/2023;Diesel;1041,32;50,65;8762,95;9125049,00;103113,00
14/08/2023;Diesel;3746,62;14,61;9003,57;33732978,00;78331,12
15/08/2023;Diesel;5099,79;18,87;9037,71;46090415,00;97729,40
16/08/2023;Diesel;5308,39;19,09;8976,13;47648812,00;87192,59
17/08/2023;Diesel;4560,61;16,28;9098,45;41494488,00;89285,59
18/08/2023;Diesel;4556,96;18,23;9061,46;41292729,00;80664,98
19/08/2023;Diesel;4485,37;16,10;9096,42;40800761,00;74278,33
20/08/2023;Diesel;985,49;48,50;8861,11;8732495,00;104929,80
21/08/2023;Diesel;1702,65;13,05;9004,55;15331564,00;61870,38
22/08/2023;Diesel;4726,61;15,81;9096,94;42997635,00;81699,20
23/08/2023;Diesel;4879,43;19,72;9039,70;44108566,00;80986,94
24/08/2023;Diesel;4748,98;17,65;9084,18;43140555,00;85267,03
25/08/2023;Diesel;4673,56;19,84;9079,97;42435815,00;76350,31
26/08/2023;Diesel;4235,91;14,48;9090,37;38506010,00;96963,05
27/08/2023;Diesel;1041,10;57,31;8853,15;9216988,00;100372,74
28/08/2023;Diesel;3924,16;15,97;9086,90;35658469,00;83851,90
29/08/2023;Diesel;5165,57;21,61;9110,17;47059218,00;88111,88
30/08/2023;Diesel;4662,59;26,21;8873,16;41371926,00;80198,49
31/08/2023;Diesel;4837,39;20,05;8709,74;42132401,00;80572,04
01/09/2023;Diesel;5249,39;17,86;9128,63;47919680,74;81723,02
02/09/2023;Diesel;4611,19;15,96;9136,53;42130325,56;82313,66
03/09/2023;Diesel;721,64;34,36;8938,76;6450586,02;105398,33
04/09/2023;Diesel;3594,85;14,67;9145,80;32877802,95;76462,68
05/09/2023;Diesel;5074,41;17,44;9122,85;46293085,10;78933,64
06/09/2023;Diesel;5052,40;17,48;9107,99;46017224,97;84501,92
07/09/2023;Diesel;4816,94;17,08;9109,77;43881186,92;84167,92
08/09/2023;Diesel;4782,96;16,78;9101,11;43530195,13;84432,79
09/09/2023;Diesel;4659,98;16,24;9124,03;42517783,39;80396,24
10/09/2023;Diesel;926,34;38,60;8965,88;8305412,78;106260,42
11/09/2023;Diesel;4032,74;15,51;9131,03;36823097,67;84081,94
12/09/2023;Diesel;4837,50;17,09;9119,79;44117010,86;78453,94
13/09/2023;Diesel;4931,94;17,49;9124,97;45003849,09;107947,08
14/09/2023;Diesel;4479,02;16,23;9142,39;40948944,36;86351,29
15/09/2023;Diesel;4883,85;17,76;9132,87;44603617,00;87679,59
16/09/2023;Diesel;4585,85;16,15;9154,13;41979422,58;77318,65
17/09/2023;Diesel;859,12;40,91;8930,43;7672291,93;107816,29
18/09/2023;Diesel;2411,77;17,73;9106,04;21961711,34;77066,04
19/09/2023;Diesel;5129,30;17,39;9160,59;46987394,16;82337,87
20/09/2023;Diesel;4860,43;17,80;9139,68;44422772,13;82444,85
21/09/2023;Diesel;4793,19;16,64;9149,51;43855341,83;87431,32
22/09/2023;Diesel;4873,07;17,04;9121,49;44449683,05;88788,15
23/09/2023;Diesel;4693,98;16,19;9135,62;42882395,48;93805,39
24/09/2023;Diesel;606,60;37,91;9025,63;5474899,00;124885,38
25/09/2023;Diesel;4257,31;15,94;9119,60;38824979,33;80660,08
26/09/2023;Diesel;4958,71;17,10;9128,83;45267180,09;85532,89
27/09/2023;Diesel;4477,11;16,83;9162,38;41021009,26;80697,68
28/09/2023;Diesel;4988,59;17,20;9137,31;45582295,01;81238,78
29/09/2023;Diesel;4583,04;17,04;9123,54;41813562,58;89630,46
30/09/2023;Diesel;4844,70;16,59;9140,56;44283315,56;79337,02
01/10/2023;Diesel;1699,46;16,92;9140,95;15534693,23;
02/10/2023;Diesel;10046,22;38,20;9135,46;91776912,73;
03/10/2023;Diesel;7476,74;26,61;9105,21;68077261,17;
04/10/2023;Diesel;5549,29;21,10;9109,21;50549594,72;
05/10/2023;Diesel;4746,97;18,76;9086,88;43135178,22;
06/10/2023;Diesel;4471,62;16,75;9110,55;40738854,71;
07/10/2023;Diesel;3940,65;15,76;9117,95;35930694,41;
08/10/2023;Diesel;848,36;42,42;9047,83;7675769,24;
09/10/2023;Diesel;3530,71;15,22;9109,83;32164142,08;
10/10/2023;Diesel;4394,70;17,10;9110,66;40038602,65;
11/10/2023;Diesel;4303,84;17,01;9115,87;39233292,31;
12/10/2023;Diesel;4220,64;17,09;9100,85;38411413,79;
13/10/2023;Diesel;4130,38;16,65;9113,70;37643082,99;
14/10/2023;Diesel;4121,39;16,04;9074,18;37398282,38;
15/10/2023;Diesel;803,66;44,65;9049,19;7272452,17;
16/10/2023;Diesel;1507,26;15,07;9118,92;13744572,80;
17/10/2023;Diesel;3954,30;15,21;9125,00;36082953,03;
18/10/2023;Diesel;3944,44;16,57;9121,48;35979077,27;
19/10/2023;Diesel;4172,15;17,03;9118,88;38045346,10;
20/10/2023;Diesel;4270,17;17,01;9118,64;38938170,74;
21/10/2023;Diesel;4077,09;15,93;9112,79;37153690,07;
22/10/2023;Diesel;829,98;39,52;9118,41;7568094,10;
23/10/2023;Diesel;3482,72;15,62;9117,81;31754741,92;
24/10/2023;Diesel;4338,14;16,81;9116,95;39550578,31;
25/10/2023;Diesel;4207,40;16,37;9112,84;38341344,17;
26/10/2023;Diesel;4065,66;15,64;9111,27;37043354,13;
27/10/2023;Diesel;4063,61;16,52;9107,98;37011241,28;
28/10/2023;Diesel;3975,43;15,78;9101,89;36183946,68;
29/10/2023;Diesel;785,01;34,13;9063,67;7115100,74;
30/10/2023;Diesel;4020,23;15,95;9099,43;36581762,52;
31/10/2023;Diesel;4629,34;17,81;9125,86;42246697,42;
01/11/2023;Diesel;3491,52;18,98;9023,21;31504680,47;67676,76
02/11/2023;Diesel;4422,72;16,20;9078,65;40152380,25;64274,27
03/11/2023;Diesel;4338,64;16,31;9110,57;39527471,40;76380,29
04/11/2023;Diesel;4073,26;15,49;9146,15;37254690,05;51278,92
05/11/2023;Diesel;672,13;33,61;9089,65;6109461,34;64902,56
06/11/2023;Diesel;1500,43;13,89;9390,00;14089047,09;164720,00
07/11/2023;Diesel;4845,06;16,15;9105,85;44118385,64;71664,62
08/11/2023;Diesel;4531,90;16,72;9062,80;41071676,13;44702,40
09/11/2023;Diesel;4501,03;16,31;9087,86;40904735,81;95969,29
10/11/2023;Diesel;4555,71;16,94;9093,06;41425315,03;50618,97
11/11/2023;Diesel;4456,12;15,86;9097,00;40537287,25;62617,52
12/11/2023;Diesel;948,96;36,50;8914,50;8459495,01;84231,50
13/11/2023;Diesel;2016,67;14,51;9086,62;18324721,12;72218,64
14/11/2023;Diesel;4359,48;15,08;9090,29;39628946,04;63604,59
15/11/2023;Diesel;4630,47;16,96;9070,43;42000330,80;31994,04
16/11/2023;Diesel;4799,38;16,96;9095,00;43650324,72;82006,76
17/11/2023;Diesel;4647,95;16,96;9116,85;42374640,16;59051,03
18/11/2023;Diesel;4182,23;16,15;9055,05;37870321,82;86435,90
19/11/2023;Diesel;890,41;37,10;9560,00;8512319,60;139216,00
20/11/2023;Diesel;4182,98;15,16;9076,09;37965122,79;76657,12
21/11/2023;Diesel;4865,22;17,50;9039,87;43980949,14;60191,55
22/11/2023;Diesel;4427,38;16,28;9030,33;39980726,22;78016,63
23/11/2023;Diesel;4653,07;16,86;9100,63;42345830,31;57717,42
24/11/2023;Diesel;4906,35;16,92;9097,32;44634629,91;67386,23
25/11/2023;Diesel;3537,84;14,74;9006,29;31862836,59;30230,94
26/11/2023;Diesel;1061,61;28,69;9193,33;9759707,02;145825,33
27/11/2023;Diesel;3939,29;15,45;9120,50;35928330,93;73781,54
28/11/2023;Diesel;4814,38;17,19;9090,97;43767368,10;83343,03
29/11/2023;Diesel;4721,68;17,30;9090,00;42920071,20;41374,04
30/11/2023;Diesel;4457,20;15,98;9061,44;40388652,05;79616,00
01/12/2023;Diesel;4419,93;17,00;9086,65;40162338,76;82919,04
02/12/2023;Diesel;4048,96;16,80;9103,90;36861266,30;88742,63
03/12/2023;Diesel;845,71;38,44;8979,64;7594159,29;106603,32
04/12/2023;Diesel;4031,93;15,45;9108,87;36726273,25;83839,51
05/12/2023;Diesel;5514,63;18,51;9095,96;50160852,73;77475,51
06/12/2023;Diesel;4746,15;16,77;9084,40;43115948,96;87469,74
07/12/2023;Diesel;4457,53;16,95;9094,94;40540919,94;82920,48
08/12/2023;Diesel;3150,50;16,32;9101,90;28675506,32;88659,73
09/12/2023;Diesel;4196,43;16,14;9100,25;38188543,91;79844,35
10/12/2023;Diesel;628,40;29,92;9101,00;5719068,40;116754,19
11/12/2023;Diesel;4182,00;16,21;9103,42;38070521,92;85391,79
12/12/2023;Diesel;5204,35;17,52;9120,76;47467659,57;84722,01
13/12/2023;Diesel;4812,66;17,89;9085,53;43725547,25;87341,16
14/12/2023;Diesel;5143,28;16,38;9138,63;47002579,65;86274,32
15/12/2023;Diesel;4453,56;16,74;9089,32;40479767,78;88411,80
16/12/2023;Diesel;4367,37;16,73;9094,52;39719120,31;82467,82
17/12/2023;Diesel;1546,12;21,18;9112,86;14089588,88;94130,71
18/12/2023;Diesel;4368,55;16,87;9111,25;39802918,96;88346,97
19/12/2023;Diesel;5153,05;17,77;9151,64;47158819,85;85904,27
20/12/2023;Diesel;4624,02;16,69;9121,24;42176768,38;83929,25
21/12/2023;Diesel;4693,42;17,13;9133,84;42868962,86;86101,95
22/12/2023;Diesel;5016,75;17,24;9120,71;45756329,62;83295,56
23/12/2023;Diesel;4455,78;16,38;9112,81;40604689,53;87518,95
24/12/2023;Diesel;367,75;24,52;8770,20;3225205,97;93681,40
25/12/2023;Diesel;299,31;37,41;9089,38;2720522,65;128332,50
26/12/2023;Diesel;5119,87;16,36;9144,66;46819486,41;84136,79
27/12/2023;Diesel;4856,77;17,66;9112,02;44255012,43;90961,95
28/12/2023;Diesel;4984,75;17,31;9121,85;45470145,25;87684,63
29/12/2023;Diesel;2312,90;17,93;9110,40;21071469,84;94150,70
30/12/2023;Diesel;4224,53;16,63;9110,19;38486239,31;88801,62
31/12/2023;Diesel;86,75;17,35;9093,40;788806,98;47997,40
01/01/2024;Diesel;262,96;43,83;9031,17;2356572,56;118136,83
02/01/2024;Diesel;2724,46;18,41;9100,96;24680712,79;64538,66
03/01/2024;Diesel;4632,33;17,16;9163,85;41305219,57;82383,38
04/01/2024;Diesel;5111,77;17,63;9123,19;46384148,96;86059,58
05/01/2024;Diesel;5399,47;17,03;9075,12;47459980,81;85614,48
06/01/2024;Diesel;4492,39;16,04;9123,64;40664340,03;84347,45
07/01/2024;Diesel;837,45;29,91;8953,00;7489883,17;98136,86
08/01/2024;Diesel;983,81;15,37;9099,16;7885233,46;73264,58
09/01/2024;Diesel;5102,70;16,73;9103,87;46022568,02;84630,86
10/01/2024;Diesel;4336,62;16,36;9107,04;37197144,76;88794,58
11/01/2024;Diesel;5092,70;16,75;9099,27;45882275,59;93195,70
12/01/2024;Diesel;5169,14;17,00;9105,14;46500902,68;79223,80
13/01/2024;Diesel;4053,35;15,53;9089,54;36709644,11;83295,27
14/01/2024;Diesel;831,03;46,17;9024,72;7473284,32;139805,22
15/01/2024;Diesel;4525,89;18,03;9069,51;38593807,25;93140,83
16/01/2024;Diesel;4806,55;16,40;9161,41;43771726,58;90110,99
17/01/2024;Diesel;4660,55;16,35;9091,94;40905180,67;85558,15
18/01/2024;Diesel;4649,49;17,09;9106,76;42008391,81;83625,68
19/01/2024;Diesel;5443,55;18,39;9079,29;45323049,68;86088,21
20/01/2024;Diesel;3977,28;15,42;9126,62;35006666,10;89648,82
21/01/2024;Diesel;789,73;43,87;9086,17;7192133,84;147147,28
22/01/2024;Diesel;4006,73;15,06;9087,57;36162717,71;86375,51
23/01/2024;Diesel;5093,99;18,13;9115,53;45268123,63;81644,33
24/01/2024;Diesel;4664,32;16,72;9102,87;41249319,06;89534,38
25/01/2024;Diesel;4841,56;16,41;9118,65;42448605,24;82752,89
26/01/2024;Diesel;4682,76;16,72;9088,84;39116806,86;90147,88
27/01/2024;Diesel;4513,40;15,95;9165,04;39592644,98;85161,33
28/01/2024;Diesel;817,03;37,14;8868,73;7344487,42;118731,59
29/01/2024;Diesel;3732,37;15,55;9064,37;32580225,46;87015,11
30/01/2024;Diesel;5019,42;17,07;9147,93;45632137,00;89099,32
31/01/2024;Diesel;4130,86;15,53;9099,58;37372769,42;87080,38
01/02/2024;Diesel;4621,24;17,31;9176,90;42021532,69;85220,02
02/02/2024;Diesel;4569,32;16,74;9163,51;41602029,45;85684,02
03/02/2024;Diesel;4558,87;16,46;9207,18;41769874,59;87049,60
04/02/2024;Diesel;607,82;31,99;8589,32;4934788,41;112723,32
05/02/2024;Diesel;4152,68;15,85;9224,53;38190584,48;93931,27
06/02/2024;Diesel;4795,19;16,48;9183,57;43881111,06;83536,36
07/02/2024;Diesel;4414,10;16,41;9193,15;40000791,78;85029,70
08/02/2024;Diesel;5326,80;17,13;9199,37;46340823,36;82271,06
09/02/2024;Diesel;4569,24;16,32;9210,92;41820670,46;89099,43
10/02/2024;Diesel;3904,41;15,43;9239,17;35749653,49;88012,44
11/02/2024;Diesel;814,90;45,27;9170,89;7447104,88;136309,00
12/02/2024;Diesel;3928,94;15,53;9195,17;35583177,05;83776,94
13/02/2024;Diesel;5442,43;17,96;9242,95;50173157,88;100244,30
14/02/2024;Diesel;4484,45;16,55;9181,04;40578219,21;89920,31
15/02/2024;Diesel;4712,36;16,14;9236,00;43261172,71;91300,07
16/02/2024;Diesel;5042,15;17,39;9180,53;43906752,68;82344,84
17/02/2024;Diesel;4333,87;15,26;9226,52;39635297,43;89122,16
18/02/2024;Diesel;772,93;33,61;9027,91;6955704,62;154864,30
19/02/2024;Diesel;3888,79;15,43;9231,83;35661705,28;90762,92
20/02/2024;Diesel;5263,78;17,20;9199,78;47866036,39;82703,35
21/02/2024;Diesel;4774,54;16,87;9221,94;43824668,96;91013,59
22/02/2024;Diesel;5291,80;16,85;9243,22;46818918,08;91767,04
23/02/2024;Diesel;4670,26;16,80;9195,86;42506570,22;85663,58
24/02/2024;Diesel;4390,36;15,46;9225,44;40187498,68;88900,14
25/02/2024;Diesel;474,85;33,92;8995,14;4258837,71;245281,00
26/02/2024;Diesel;3822,49;14,37;9213,07;35139620,06;90195,86
27/02/2024;Diesel;4501,29;15,91;9201,31;40936844,40;89000,37
28/02/2024;Diesel;4885,15;17,70;9197,14;42114479,72;81965,93
29/02/2024;Diesel;4682,43;15,71;9242,91;43156989,62;88497,87
